"","X","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng"
"16",16,632540600,1.34867e+18,1610382920,"ftrstarsscout","Congrats to 2024 infielder Trotter Enright (@TrotterEnright) for his commitment to @LBDirtbags! #MakeYourName #WeGotNow
https://t.co/n1tE8bQfGK","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,10,NA,NA,"c(""MakeYourName"", ""WeGotNow"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""768995960643084292"", ""1338725583170150401"", ""110833419"")","c(""ftrstarsseries"", ""TrotterEnright"", ""LBDirtbags"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34867e+18,"Congrats to 2024 infielder Trotter Enright (@TrotterEnright) for his commitment to @LBDirtbags! #MakeYourName #WeGotNow
https://t.co/n1tE8bQfGK",1610382880,"Twitter for iPhone",40,10,7.68996e+17,"ftrstarsseries","New Balance 𝗙𝘂𝘁𝘂𝗿𝗲 𝗦𝘁𝗮𝗿𝘀 𝗦𝗲𝗿𝗶𝗲𝘀",22691,7560,19908,"","The global player identification and development series for @NB_Baseball executed by @Program15BB to #MakeYourName Email Us: info@program15.com",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ftrstarsscout/status/1348669836285669377","𝗙𝘂𝘁𝘂𝗿𝗲 𝗦𝘁𝗮𝗿𝘀 𝗦𝗰𝗼𝘂𝘁𝗶𝗻𝗴","","The @ftrstarsseries global player identification and development series for @NB_Baseball executed by @Program15BB to #FollowNoOne #MakeYourName","https://t.co/CHeGeKhsIQ",FALSE,14726,4613,19,11120,15823,1341977298,FALSE,"https://t.co/CHeGeKhsIQ","http://futurestarsseries.com",NA,"https://pbs.twimg.com/profile_banners/632540588/1578362538","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1214366611735494656/y4QH9PQe_normal.jpg",NA,NA
"17",17,632540600,1.350224e+18,1610753411,"ftrstarsscout","Congrats 2022 outfielder Brett Hall (@bhall03) for committing to @RaginCajunsBSB! #WeGotNow
https://t.co/3MawBTiVtM","Twitter for iPhone",135,NA,NA,NA,FALSE,TRUE,0,10,NA,NA,"WeGotNow",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1349069635220549633/pu/img/TOxmCzMqXGMP8IOb.jpg","https://t.co/3MawBTiVtM","https://twitter.com/ftrstarsseries/status/1349069716342648834/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1349069635220549633/pu/img/TOxmCzMqXGMP8IOb.jpg","https://t.co/3MawBTiVtM","https://twitter.com/ftrstarsseries/status/1349069716342648834/video/1",NA,"c(""768995960643084292"", ""1087195621130493952"", ""2305590313"")","c(""ftrstarsseries"", ""bhall03"", ""RaginCajunsBSB"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.350224e+18,"Congrats 2022 outfielder Brett Hall (@bhall03) for committing to @RaginCajunsBSB! #WeGotNow
https://t.co/3MawBTiVtM",1610753365,"Twitter for iPhone",44,10,7.68996e+17,"ftrstarsseries","New Balance 𝗙𝘂𝘁𝘂𝗿𝗲 𝗦𝘁𝗮𝗿𝘀 𝗦𝗲𝗿𝗶𝗲𝘀",22691,7560,19908,"","The global player identification and development series for @NB_Baseball executed by @Program15BB to #MakeYourName Email Us: info@program15.com",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ftrstarsscout/status/1350223785597796352","𝗙𝘂𝘁𝘂𝗿𝗲 𝗦𝘁𝗮𝗿𝘀 𝗦𝗰𝗼𝘂𝘁𝗶𝗻𝗴","","The @ftrstarsseries global player identification and development series for @NB_Baseball executed by @Program15BB to #FollowNoOne #MakeYourName","https://t.co/CHeGeKhsIQ",FALSE,14726,4613,19,11120,15823,1341977298,FALSE,"https://t.co/CHeGeKhsIQ","http://futurestarsseries.com",NA,"https://pbs.twimg.com/profile_banners/632540588/1578362538","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1214366611735494656/y4QH9PQe_normal.jpg",NA,NA
"18",18,1.233887e+18,1.34876e+18,1610404459,"NorCalU1","Time to put the work in. Clear the boards. #WeGotNow

https://t.co/kXhUKTJmVN https://t.co/XSeiiQXKOW","Twitter for iPhone",118,NA,NA,NA,FALSE,TRUE,0,5,NA,NA,"WeGotNow",NA,"newbalance.com/3000-collectio…","https://t.co/kXhUKTJmVN","https://www.newbalance.com/3000-collection/","http://pbs.twimg.com/media/ErebOKeXUAQFPyq.jpg","https://t.co/XSeiiQXKOW","https://twitter.com/NB_Baseball/status/1348721824746663943/photo/1","photo","http://pbs.twimg.com/media/ErebOKeXUAQFPyq.jpg","https://t.co/XSeiiQXKOW","https://twitter.com/NB_Baseball/status/1348721824746663943/photo/1",NA,"365013915","NB_Baseball","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.348722e+18,"Time to put the work in. Clear the boards. #WeGotNow

https://t.co/kXhUKTJmVN https://t.co/XSeiiQXKOW",1610395315,"Twitter Media Studio",31,5,365013900,"NB_Baseball","New Balance Baseball",45350,734,4940,"Boston, MA","We Got Now.",TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NorCalU1/status/1348760178032742402","NorCalU","United States","Baseball and food pics- that’s all! 😉",NA,FALSE,2434,3665,2,27600,29145,1583016711,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1233887376604221440/1583064683",NA,"http://pbs.twimg.com/profile_images/1319406196810412032/Y856cY2k_normal.jpg",NA,NA
"19",19,1.233887e+18,1.349638e+18,1610613862,"NorCalU1","Cameo from @CoachRike27 throwing BP to @veen_zac at the @NB_Baseball @Program15BB @ftrstarsseries International Week #WeGotNow https://t.co/DdnlfXUMzb","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""140488570"", ""1360018316"", ""3404994053"", ""365013915"", ""3873202333"", ""768995960643084292"")","c(""_JeremyBooth"", ""CoachRike27"", ""veen_zac"", ""NB_Baseball"", ""Program15BB"", ""ftrstarsseries"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.349503e+18,"Cameo from @CoachRike27 throwing BP to @veen_zac at the @NB_Baseball @Program15BB @ftrstarsseries International Week #WeGotNow https://t.co/DdnlfXUMzb",1610581618,"Twitter for iPhone",27,5,140488600,"_JeremyBooth","Jeremy Booth",16106,1670,48416,"Earth ","Husband to @_reneebooth. CEO, President of Baseball Operations @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NorCalU1/status/1349638477915123716","NorCalU","United States","Baseball and food pics- that’s all! 😉",NA,FALSE,2434,3665,2,27600,29145,1583016711,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1233887376604221440/1583064683",NA,"http://pbs.twimg.com/profile_images/1319406196810412032/Y856cY2k_normal.jpg",NA,NA
"20",20,1.233887e+18,1.351339e+18,1611019210,"NorCalU1","Just large news coming very soon about these events. Rosters are just beginning to be formed but man this is gonna be good. Get to a @NB_Baseball @Program15BB @ftrstarsseries Regional Combine #WeGotNow https://t.co/yvPQFjg4Pv","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"140488570","_JeremyBooth","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.351331e+18,"Just large news coming very soon about these events. Rosters are just beginning to be formed but man this is gonna be good. Get to a @NB_Baseball @Program15BB @ftrstarsseries Regional Combine #WeGotNow https://t.co/yvPQFjg4Pv",1611017357,"Twitter for iPhone",37,6,140488600,"_JeremyBooth","Jeremy Booth",16106,1670,48416,"Earth ","Husband to @_reneebooth. CEO, President of Baseball Operations @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NorCalU1/status/1351338629361123331","NorCalU","United States","Baseball and food pics- that’s all! 😉",NA,FALSE,2434,3665,2,27600,29145,1583016711,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1233887376604221440/1583064683",NA,"http://pbs.twimg.com/profile_images/1319406196810412032/Y856cY2k_normal.jpg",NA,NA
"21",21,1.233887e+18,1.348888e+18,1610434932,"NorCalU1","Want to know how this works? Im at a game in the fall and a coach I don’t know comes up to me. He mentions this kid and says “you have to see this guy.” I do a little background, and he’s in. Know what else? He’s real. You’ll see more of him soon. #WeGotNow https://t.co/99YU2MgFZO","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"140488570","_JeremyBooth","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.348811e+18,"Want to know how this works? Im at a game in the fall and a coach I don’t know comes up to me. He mentions this kid and says “you have to see this guy.” I do a little background, and he’s in. Know what else? He’s real. You’ll see more of him soon. #WeGotNow https://t.co/99YU2MgFZO",1610416690,"Twitter for iPhone",28,4,140488600,"_JeremyBooth","Jeremy Booth",16106,1670,48416,"Earth ","Husband to @_reneebooth. CEO, President of Baseball Operations @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NorCalU1/status/1348887990223847425","NorCalU","United States","Baseball and food pics- that’s all! 😉",NA,FALSE,2434,3665,2,27600,29145,1583016711,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1233887376604221440/1583064683",NA,"http://pbs.twimg.com/profile_images/1319406196810412032/Y856cY2k_normal.jpg",NA,NA
"22",22,1.233887e+18,1.350531e+18,1610826558,"NorCalU1","Already in process. Let’s keep it moving. The @NB_Baseball @Program15BB @ftrstarsseries Rolls on #WeGotNow https://t.co/bW2PnExYlz","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,4,NA,NA,"WeGotNow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""140488570"", ""365013915"", ""3873202333"", ""768995960643084292"")","c(""_JeremyBooth"", ""NB_Baseball"", ""Program15BB"", ""ftrstarsseries"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.350524e+18,"Already in process. Let’s keep it moving. The @NB_Baseball @Program15BB @ftrstarsseries Rolls on #WeGotNow https://t.co/bW2PnExYlz",1610824979,"Twitter for iPhone",30,4,140488600,"_JeremyBooth","Jeremy Booth",16106,1670,48416,"Earth ","Husband to @_reneebooth. CEO, President of Baseball Operations @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NorCalU1/status/1350530587564535808","NorCalU","United States","Baseball and food pics- that’s all! 😉",NA,FALSE,2434,3665,2,27600,29145,1583016711,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1233887376604221440/1583064683",NA,"http://pbs.twimg.com/profile_images/1319406196810412032/Y856cY2k_normal.jpg",NA,NA
"23",23,1.233887e+18,1.350655e+18,1610856271,"NorCalU1","Got him. 2020 @NB_Baseball @Program15BB @ftrstarsseries National Team member @Cam_Collier16 doing his thing. #WeGotNow https://t.co/BjYC2VJoB8","Twitter for iPhone",136,NA,NA,NA,FALSE,TRUE,0,6,NA,NA,"WeGotNow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""140488570"", ""365013915"", ""3873202333"", ""768995960643084292"", ""1079142487938224128"")","c(""_JeremyBooth"", ""NB_Baseball"", ""Program15BB"", ""ftrstarsseries"", ""Cam_Collier16"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.350639e+18,"Got him. 2020 @NB_Baseball @Program15BB @ftrstarsseries National Team member @Cam_Collier16 doing his thing. #WeGotNow https://t.co/BjYC2VJoB8",1610852288,"Twitter for iPhone",44,6,140488600,"_JeremyBooth","Jeremy Booth",16106,1670,48416,"Earth ","Husband to @_reneebooth. CEO, President of Baseball Operations @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NorCalU1/status/1350655212315316225","NorCalU","United States","Baseball and food pics- that’s all! 😉",NA,FALSE,2434,3665,2,27600,29145,1583016711,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1233887376604221440/1583064683",NA,"http://pbs.twimg.com/profile_images/1319406196810412032/Y856cY2k_normal.jpg",NA,NA
"24",24,1.233887e+18,1.350695e+18,1610865872,"NorCalU1","Got a chance to be epic. #WeGotNow https://t.co/Yodhf0psW6","Twitter for iPhone",76,NA,NA,NA,FALSE,TRUE,0,6,NA,NA,"WeGotNow",NA,NA,NA,NA,"http://pbs.twimg.com/media/Er4G26gXcAAnpc7.jpg","https://t.co/Yodhf0psW6","https://twitter.com/_JeremyBooth/status/1350524483048767498/photo/1","photo","c(""http://pbs.twimg.com/media/Er4G26gXcAAnpc7.jpg"", ""http://pbs.twimg.com/media/Er4G26-W4AAbPbt.jpg"", ""http://pbs.twimg.com/media/Er4G28EXMAACfFs.jpg"", ""http://pbs.twimg.com/media/Er4G29qW8AMibGA.jpg"")","c(""https://t.co/Yodhf0psW6"", ""https://t.co/Yodhf0psW6"", ""https://t.co/Yodhf0psW6"", ""https://t.co/Yodhf0psW6"")","c(""https://twitter.com/_JeremyBooth/status/1350524483048767498/photo/1"", ""https://twitter.com/_JeremyBooth/status/1350524483048767498/photo/1"", ""https://twitter.com/_JeremyBooth/status/1350524483048767498/photo/1"", ""https://twitter.com/_JeremyBooth/status/1350524483048767498/photo/1"")",NA,"140488570","_JeremyBooth","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.350524e+18,"Got a chance to be epic. #WeGotNow https://t.co/Yodhf0psW6",1610825102,"Twitter for iPhone",33,6,140488600,"_JeremyBooth","Jeremy Booth",16106,1670,48416,"Earth ","Husband to @_reneebooth. CEO, President of Baseball Operations @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NorCalU1/status/1350695482071236608","NorCalU","United States","Baseball and food pics- that’s all! 😉",NA,FALSE,2434,3665,2,27600,29145,1583016711,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1233887376604221440/1583064683",NA,"http://pbs.twimg.com/profile_images/1319406196810412032/Y856cY2k_normal.jpg",NA,NA
"25",25,1.233887e+18,1.350642e+18,1610853067,"NorCalU1","Mmhmm, Just gonna leave this here....@NB_Baseball @Program15BB @ftrstarsseries #WeGotNow https://t.co/RqHdDPjBN6","Twitter for iPhone",130,NA,NA,NA,FALSE,TRUE,0,6,NA,NA,"WeGotNow",NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1350524669791764480/pu/img/gyND4c_7Cm7Q7mcN.jpg","https://t.co/RqHdDPjBN6","https://twitter.com/_JeremyBooth/status/1350524705795665933/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1350524669791764480/pu/img/gyND4c_7Cm7Q7mcN.jpg","https://t.co/RqHdDPjBN6","https://twitter.com/_JeremyBooth/status/1350524705795665933/video/1",NA,"c(""140488570"", ""365013915"", ""3873202333"", ""768995960643084292"")","c(""_JeremyBooth"", ""NB_Baseball"", ""Program15BB"", ""ftrstarsseries"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.350525e+18,"Mmhmm, Just gonna leave this here....@NB_Baseball @Program15BB @ftrstarsseries #WeGotNow https://t.co/RqHdDPjBN6",1610825156,"Twitter for iPhone",16,6,140488600,"_JeremyBooth","Jeremy Booth",16106,1670,48416,"Earth ","Husband to @_reneebooth. CEO, President of Baseball Operations @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NorCalU1/status/1350641774193065984","NorCalU","United States","Baseball and food pics- that’s all! 😉",NA,FALSE,2434,3665,2,27600,29145,1583016711,FALSE,NA,NA,NA,"https://pbs.twimg.com/profile_banners/1233887376604221440/1583064683",NA,"http://pbs.twimg.com/profile_images/1319406196810412032/Y856cY2k_normal.jpg",NA,NA
"26",26,7.68996e+17,1.35064e+18,1610852645,"ftrstarsseries","Got him. 2020 @NB_Baseball @Program15BB @ftrstarsseries National Team member @Cam_Collier16 doing his thing. #WeGotNow https://t.co/BjYC2VJoB8","Twitter for iPhone",136,NA,NA,NA,FALSE,TRUE,0,6,NA,NA,"WeGotNow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""140488570"", ""365013915"", ""3873202333"", ""768995960643084292"", ""1079142487938224128"")","c(""_JeremyBooth"", ""NB_Baseball"", ""Program15BB"", ""ftrstarsseries"", ""Cam_Collier16"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.350639e+18,"Got him. 2020 @NB_Baseball @Program15BB @ftrstarsseries National Team member @Cam_Collier16 doing his thing. #WeGotNow https://t.co/BjYC2VJoB8",1610852288,"Twitter for iPhone",44,6,140488600,"_JeremyBooth","Jeremy Booth",16106,1670,48416,"Earth ","Husband to @_reneebooth. CEO, President of Baseball Operations @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ftrstarsseries/status/1350640006151467008","New Balance 𝗙𝘂𝘁𝘂𝗿𝗲 𝗦𝘁𝗮𝗿𝘀 𝗦𝗲𝗿𝗶𝗲𝘀","","The global player identification and development series for @NB_Baseball executed by @Program15BB to #MakeYourName Email Us: info@program15.com","https://t.co/CHeGeKhsIQ",FALSE,22691,7560,35,19908,28013,1472177899,FALSE,"https://t.co/CHeGeKhsIQ","http://futurestarsseries.com",NA,"https://pbs.twimg.com/profile_banners/768995960643084292/1568712924",NA,"http://pbs.twimg.com/profile_images/1078436701410709505/4Q-klJoG_normal.jpg",NA,NA
"27",27,7.68996e+17,1.349523e+18,1610586393,"ftrstarsseries","Cameo from @CoachRike27 throwing BP to @veen_zac at the @NB_Baseball @Program15BB @ftrstarsseries International Week #WeGotNow https://t.co/DdnlfXUMzb","Twitter for iPhone",140,NA,NA,NA,FALSE,TRUE,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""140488570"", ""1360018316"", ""3404994053"", ""365013915"", ""3873202333"", ""768995960643084292"")","c(""_JeremyBooth"", ""CoachRike27"", ""veen_zac"", ""NB_Baseball"", ""Program15BB"", ""ftrstarsseries"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.349503e+18,"Cameo from @CoachRike27 throwing BP to @veen_zac at the @NB_Baseball @Program15BB @ftrstarsseries International Week #WeGotNow https://t.co/DdnlfXUMzb",1610581618,"Twitter for iPhone",27,5,140488600,"_JeremyBooth","Jeremy Booth",16106,1670,48416,"Earth ","Husband to @_reneebooth. CEO, President of Baseball Operations @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ftrstarsseries/status/1349523263878287368","New Balance 𝗙𝘂𝘁𝘂𝗿𝗲 𝗦𝘁𝗮𝗿𝘀 𝗦𝗲𝗿𝗶𝗲𝘀","","The global player identification and development series for @NB_Baseball executed by @Program15BB to #MakeYourName Email Us: info@program15.com","https://t.co/CHeGeKhsIQ",FALSE,22691,7560,35,19908,28013,1472177899,FALSE,"https://t.co/CHeGeKhsIQ","http://futurestarsseries.com",NA,"https://pbs.twimg.com/profile_banners/768995960643084292/1568712924",NA,"http://pbs.twimg.com/profile_images/1078436701410709505/4Q-klJoG_normal.jpg",NA,NA
"28",28,7.68996e+17,1.350075e+18,1610717987,"ftrstarsseries","Big TK was at the @NB_Baseball @Program15BB @ftrstarsseries National Combine last July #WeGotNow https://t.co/1pN9Zz11kK","Twitter for iPhone",114,NA,NA,NA,FALSE,TRUE,0,7,NA,NA,"WeGotNow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""140488570"", ""365013915"", ""3873202333"", ""768995960643084292"")","c(""_JeremyBooth"", ""NB_Baseball"", ""Program15BB"", ""ftrstarsseries"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.350075e+18,"Big TK was at the @NB_Baseball @Program15BB @ftrstarsseries National Combine last July #WeGotNow https://t.co/1pN9Zz11kK",1610717964,"Twitter for iPhone",30,7,140488600,"_JeremyBooth","Jeremy Booth",16106,1670,48416,"Earth ","Husband to @_reneebooth. CEO, President of Baseball Operations @ftrstarsseries @program15bb. Baseball Analyst @khou. @nb_baseball #WeGotNow J29:11",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/ftrstarsseries/status/1350075207877357568","New Balance 𝗙𝘂𝘁𝘂𝗿𝗲 𝗦𝘁𝗮𝗿𝘀 𝗦𝗲𝗿𝗶𝗲𝘀","","The global player identification and development series for @NB_Baseball executed by @Program15BB to #MakeYourName Email Us: info@program15.com","https://t.co/CHeGeKhsIQ",FALSE,22691,7560,35,19908,28013,1472177899,FALSE,"https://t.co/CHeGeKhsIQ","http://futurestarsseries.com",NA,"https://pbs.twimg.com/profile_banners/768995960643084292/1568712924",NA,"http://pbs.twimg.com/profile_images/1078436701410709505/4Q-klJoG_normal.jpg",NA,NA
